,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
395,1.3531943798065185,0.026699999966613836,0.0343663215637207,0.006241226320154224,7,13,5,50,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 5, 'min_samples_split': 50, 'n_estimators': 1000}",0.39551285979097306,0.36421849546358664,0.38542266708969364,0.5043349462345873,0.2730615478207793,0.38451010327992396,0.07390861421290505,295
396,0.1540165901184082,0.01588478417184207,0.009384250640869141,0.0076622399724459115,7,13,10,5,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.40632385130428494,0.37936786036686454,0.3702427861868981,0.5023250546705453,0.26776242263926797,0.3852043950335721,0.0751183228021384,260
397,0.7537112712860108,0.02377154218278871,0.021871519088745118,0.007649130855529683,7,13,10,5,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 500}",0.40319279740850134,0.3786088845733465,0.3751882395226608,0.4964778748669001,0.2726726110659581,0.38522808148747334,0.07143191676185566,255
398,1.4990459442138673,0.03817639447992655,0.0312469482421875,3.8218431300189735e-06,7,13,10,5,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 1000}",0.40554391736083806,0.38051272479728226,0.37308425123358846,0.4955576562538081,0.27688638479470806,0.386316986888045,0.06998149773292198,168
399,0.1633622169494629,0.02579590837439793,0.006257963180541992,0.0076644215570325575,7,13,10,10,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.40632385130428494,0.37936786036686454,0.3702427861868981,0.5023250546705453,0.26776242263926797,0.3852043950335721,0.0751183228021384,260
400,0.756394910812378,0.011572857715863093,0.02224593162536621,0.00812777268022089,7,13,10,10,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.40319279740850134,0.3786088845733465,0.3751882395226608,0.4964778748669001,0.2726726110659581,0.38522808148747334,0.07143191676185566,255
401,1.476257038116455,0.031086516587732246,0.040623140335083005,0.007656544058826283,7,13,10,10,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.40554391736083806,0.38051272479728226,0.37308425123358846,0.4955576562538081,0.27688638479470806,0.386316986888045,0.06998149773292198,168
402,0.144774866104126,0.012928706520991026,0.009373712539672851,0.007653604245183845,7,13,10,25,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 100}",0.40418804224635974,0.37824770518361317,0.3802597176202621,0.49894357817937207,0.27867819388902526,0.38806344742372645,0.07025209838859454,140
403,0.7529057025909424,0.043777580901013705,0.015615272521972656,1.2996240266563654e-05,7,13,10,25,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 500}",0.40542034642243574,0.3770679610266301,0.3788848858352687,0.49790176380728335,0.27636986402313657,0.38712896422295084,0.07076998612599758,150
404,1.416573715209961,0.022432829106203728,0.04061956405639648,0.007654597965527244,7,13,10,25,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 25, 'n_estimators': 1000}",0.4074559879061028,0.3786764325111607,0.37740173261292553,0.4959093722896042,0.2789879465768379,0.3876862943793262,0.06943393408286444,144
405,0.1280609130859375,0.011909532179958401,0.004927206039428711,0.005722908941192364,7,13,10,50,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.3967414156792788,0.3608059395537824,0.38699154383335654,0.4997698575093048,0.27904555330005065,0.3846708619751546,0.07088737963681625,287
406,0.6425723075866699,0.048975051800019175,0.0179595947265625,0.004679919935000037,7,13,10,50,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 500}",0.3948615678713827,0.36162616951111215,0.382856705501606,0.5022239498022977,0.2758970883542735,0.3834930962081344,0.07250065672192095,327
407,1.2793939113616943,0.0627766500806238,0.03439168930053711,0.006239933669740412,7,13,10,50,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 10, 'min_samples_split': 50, 'n_estimators': 1000}",0.3963481992570408,0.36363070365162264,0.3828183098057727,0.5016150024675345,0.27857422150286937,0.384597287336968,0.07143512086737787,288
408,0.1261260986328125,0.0054931972990255725,0.004911184310913086,0.005724239747371678,7,13,25,5,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 100}",0.39227562824178164,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832635185282124,0.06929375163412217,338
409,0.6118765830993652,0.04168598395401207,0.015034055709838868,0.0011683657512008103,7,13,25,5,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 500}",0.38972239500199046,0.3586072780043663,0.380194561586335,0.49733158942804645,0.2829234508417794,0.3817558549725035,0.06888737839971243,402
410,1.2035154342651366,0.021749798903523927,0.0400031566619873,0.013492185006809062,7,13,25,5,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 5, 'n_estimators': 1000}",0.38966967383465156,0.36150576011872526,0.3812699975023538,0.49511282322874883,0.28357327554212364,0.3822263060453206,0.06776643042516242,374
411,0.12496099472045899,0.019805544250169334,0.0063594341278076175,0.007790582715563084,7,13,25,10,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 100}",0.39227562824178164,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832635185282124,0.06929375163412217,338
412,0.5781647205352783,0.026088529985182258,0.018747806549072266,0.006251216442834715,7,13,25,10,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 500}",0.38972239500199046,0.3586072780043663,0.380194561586335,0.49733158942804645,0.2829234508417794,0.3817558549725035,0.06888737839971243,402
413,1.131469488143921,0.030591106571104025,0.031249475479125977,6.578624885480613e-06,7,13,25,10,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 10, 'n_estimators': 1000}",0.38966967383465156,0.36150576011872526,0.3812699975023538,0.49511282322874883,0.28357327554212364,0.3822263060453206,0.06776643042516242,374
414,0.1250523567199707,0.013894053674075492,0.006252288818359375,0.007657460697236955,7,13,25,25,100,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 100}",0.39227562824178164,0.35951941582949265,0.38212501272625843,0.498985332441336,0.2834122034021932,0.3832635185282124,0.06929375163412217,338
415,0.6062581539154053,0.006288177777594762,0.015621089935302734,7.751500981914955e-06,7,13,25,25,500,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 500}",0.38972239500199046,0.3586072780043663,0.380194561586335,0.49733158942804645,0.2829234508417794,0.3817558549725035,0.06888737839971243,402
416,1.1345463275909424,0.01626762928797152,0.037496757507324216,0.007654292074519929,7,13,25,25,1000,"{'max_depth': 7, 'max_features': 13, 'min_samples_leaf': 25, 'min_samples_split': 25, 'n_estimators': 1000}",0.38966967383465156,0.36150576011872526,0.3812699975023538,0.49511282322874883,0.28357327554212364,0.3822263060453206,0.06776643042516242,374
